R	26	13429-07-7		236-547-9	0	0	0	0	0	0
RN	26	0	DE	1-(2-Methoxypropoxy)propan-2-ol
RN	26	0	EN	1-(2-Methoxypropoxy)propan-2-ol
R	27	21460-36-6		-	0	0	0	0	0	0
RN	27	0	DE	1-(2-Propenyloxy)-2-propanol
RN	27	1	DE	Allyl 2-hydroxypropyl ether
RN	27	0	EN	2-Propanol, 1-(2-propenyloxy)
RN	27	1	EN	Allyl 2-hydroxypropyl ether
RN	27	2	EN	2-Propanol, 1-(allyloxy)
R	28	5836-73-7	616-016-00-1		0	0	0	0	0	0
RN	28	0	DE	1-(3,4-Dichlorphenylimino) thiosemicarbazid
RN	28	0	EN	1-(3,4-Dichlorophenylimino) thiosemicarbazide
R	29	83121-18-0		-	0	0	0	0	0	0
RN	29	0	DE	N-(((3,5-Dichloro-2,4-difluorophenyl)amino)carbonyl)-2,6-difluoroben...
RN	29	1	DE	1-(3,5-Dichloro-2,4-difluorophenyl)-3-(2,6-difluorbenzoyl)harnstoff
RN	29	2	DE	Tefluron
RN	29	0	EN	N-(((3,5-Dichloro-2,4-difluorophenyl)amino)carbonyl)-2,6-difluoroben...
RN	29	1	EN	Teflurone
R	30	104-19-8		203-183-7	0	0	0	0	0	0
RN	30	0	DE	N,N,4-Trimethylpiperazin-1-ethylamin
RN	30	0	EN	N,N,4-Trimethylpiperazine-1-ethylamine
R	31	38668-48-3		254-075-1	0	0	0	0	0	0
RN	31	0	DE	1,1'-(p-Tolylimino)dipropan-2-ol
RN	31	0	EN	1,1'-(p-Tolylimino)dipropan-2-ol
R	32	76-11-9		200-934-0	0	0	1	0	0	0
RN	32	0	DE	1,1,1,2-Tetrachlor-2,2-difluorethan
RN	32	1	DE	Tetrachlor-2,2-difluorethan
RN	32	0	EN	1,1,1,2-Tetrachloro-2,2-difluoroethane
R	33	811-97-2	-	212-377-0	1	0	1	0	0	0
RN	33	0	DE	1,1,1,2-Tetrafluorethan
RN	33	1	DE	Ethan, 1,1,1,2-tetrafluor
RN	33	0	EN	1,1,1,2-tetrafluoroethane
RN	33	1	EN	Ethane, 1,1,1,2-tetrafluoro
R	34	122-20-3	603-097-00-3	204-528-4	0	0	0	0	0	0
RN	34	0	DE	1,1',1''-Nitrilotripropan-2-ol
RN	34	0	EN	1,1',1''-Nitrilotripropan-2-ol
R	35	71-55-6	602-013-00-2	200-756-3	0	0	1	0	0	0
RN	35	0	DE	1,1,1-Trichlorethan
RN	35	1	DE	1,1,1-Trichloraethan
RN	35	0	EN	1,1,1-Trichloroethane
RN	35	1	EN	Chlorten
RN	35	2	EN	Methyltrichloromethane
R	36	37924-13-3	616-019-00-8	253-718-3	0	0	0	0	0	0
RN	36	0	DE	1,1,1-Trifluor-N-(4-phenylsulfonyl-o-tolyl)methansulfonamid
RN	36	0	EN	1,1,1-Trifluoro-N-(4-phenylsulphonyl-o-tolyl)methanesulphonamide
R	37	15625-89-5	607-111-00-9	239-701-3	0	0	0	0	0	0
RN	37	0	DE	2-Ethyl-2-[[(1-oxoallyl)oxy]methyl]-1,3-propandiyldiacrylat
RN	37	1	DE	2-Acryloyloxymethyl-2-ethyltrimethylendiacrylat
RN	37	2	DE	Trimethylolpropantriacrylat
RN	37	0	EN	2-Ethyl-2-[[(1-oxoallyl)oxy]methyl]-1,3-propanediyl diacrylate
RN	37	1	EN	Trimethylolpropane triacrylate
R	38	77-99-6		201-074-9	0	0	0	0	0	0
RN	38	0	DE	Propylidintrimethanol
RN	38	1	DE	2-Ethyl-2-hydroxymethylpropan-1,3-diol
RN	38	2	DE	Trimethylolpropan
RN	38	3	DE	1,1,1-Tris(hydroxymethyl)propan
RN	38	0	EN	Propylidynetrimethanol
RN	38	1	EN	2-ethyl-2-hydroxymethylpropane-1,3-diol
RN	38	2	EN	Trimethylolpropane
RN	38	3	EN	1,1,1-Tris(hydroxymethyl)propane
R	39	79-27-6	602-016-00-9	201-191-5	0	0	0	0	0	0
RN	39	0	DE	1,1,2,2-Tetrabromethan
RN	39	0	EN	1,1,2,2-Tetrabromoethane
RN	39	1	EN	TBE
RN	39	2	EN	Muthmann's liquid
R	40	76-12-0		200-935-6	0	0	1	0	0	0
RN	40	0	DE	Tetrachlor-1,2-difluorethan
RN	40	0	EN	Tetrachloro-1,2-difluoroethane
R	41	79-34-5	602-015-00-3	201-197-8	1	0	0	0	0	0
RN	41	0	DE	1,1,2,2-Tetrachlorethan
RN	41	0	EN	1,1,2,2-Tetrachloroethane
RN	41	1	EN	Cellon
RN	41	2	EN	Bonoform
R	42	87-68-3		201-765-5	0	0	1	0	0	0
RN	42	0	DE	Hexachlorbuta-1,3-dien
RN	42	0	EN	Hexachlorobuta-1,3-diene
R	43	76-13-1		200-936-1	0	0	1	0	0	0
RN	43	0	DE	1,1,2-Trichlortrifluorethan
RN	43	0	EN	1,1,2-Trichlorotrifluoroethane
